STATE,CITY,DAY,MONTH,HARM_EV,MAN_COLL,TYP_INT,WRK_ZONE,LGT_COND,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS,DRUNK_DR
48,6090,21,12,8,0,1,0,1,1,0,1,0,0,0,1,0
48,0,20,12,1,0,1,0,2,1,0,1,0,0,0,1,1
48,3420,10,12,8,0,1,0,3,1,0,1,0,0,0,1,0
48,6090,20,12,8,0,1,0,1,1,0,1,0,0,0,1,0
48,0,21,12,32,0,1,0,1,1,0,1,0,0,0,1,0
48,3690,20,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,5100,22,12,42,0,1,0,1,1,0,1,0,0,0,1,0
48,3280,25,11,8,0,1,0,3,1,0,1,0,0,0,1,0
48,0,18,10,8,0,1,0,2,10,0,10,0,0,0,1,1
48,0,11,12,12,2,1,0,1,1,0,1,0,0,0,1,0
48,0,18,12,12,2,1,0,2,5,0,5,0,0,0,1,0
48,6090,17,12,42,0,1,0,1,10,0,10,0,0,0,1,0
48,0,19,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,0,19,12,8,0,1,0,2,2,0,2,0,0,0,1,0
48,2190,21,12,21,0,2,0,1,1,0,1,0,0,0,1,0
48,0,11,12,12,1,1,0,6,1,0,1,23,0,0,1,0
48,0,19,12,12,2,1,0,2,5,0,5,0,0,0,1,0
48,3070,20,12,43,0,3,0,1,1,0,1,0,0,0,1,0
48,970,16,12,12,6,2,0,1,10,0,10,0,0,0,1,0
48,1730,8,12,12,6,2,0,3,1,0,1,0,0,0,1,1
48,3360,24,12,30,0,1,0,3,1,0,1,0,0,0,1,0
48,0,19,12,33,0,1,0,3,2,0,2,0,0,0,1,1
48,0,22,12,1,0,1,0,1,1,0,1,0,0,0,1,0
48,6053,20,12,12,7,1,0,2,1,0,1,0,0,0,1,0
48,0,16,12,49,0,1,0,2,1,0,1,0,0,0,1,0
48,0,9,12,14,0,1,0,2,1,0,1,0,0,0,1,0
48,0,17,12,1,0,1,0,2,1,0,1,0,0,0,1,0
48,1010,13,12,8,0,1,0,2,10,0,10,0,0,0,1,0
48,1840,17,12,8,0,1,1,3,1,0,1,0,0,0,1,0
48,2678,16,12,30,0,1,0,2,1,0,1,0,0,0,1,1
48,1970,19,12,12,6,1,1,1,1,0,1,0,0,0,2,0
48,0,15,12,12,6,3,0,3,1,0,1,0,0,0,1,1
48,3280,14,12,12,6,2,0,3,1,0,1,0,0,0,1,1
48,0,13,12,12,2,1,0,1,2,0,2,0,0,0,2,0
48,0,29,11,12,6,3,0,2,1,0,1,0,0,0,1,0
48,0,8,12,12,6,2,0,3,1,0,1,0,0,0,1,1
48,150,6,11,21,0,2,1,3,1,0,1,0,0,0,1,0
48,260,21,12,44,0,1,0,2,1,0,1,0,0,0,1,1
48,0,9,12,42,0,1,0,2,10,0,10,0,0,0,1,0
48,7280,15,12,12,98,1,0,3,1,0,1,0,0,0,1,1
48,2550,24,12,58,0,1,0,2,10,0,10,0,0,0,1,1
48,0,1,12,8,0,1,0,3,5,0,5,0,0,0,1,1
48,1550,24,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,1550,22,12,8,0,1,0,3,1,0,1,0,0,0,1,0
48,0,22,12,42,0,1,0,2,10,0,10,0,0,0,1,0
48,3899,16,12,25,0,1,0,3,1,0,1,0,0,0,1,0
48,0,16,12,12,6,2,0,3,1,0,1,0,0,0,1,0
48,3899,19,12,33,0,1,0,3,10,0,10,0,0,0,1,0
48,0,6,12,12,2,1,0,2,10,0,10,0,0,0,1,0
48,3280,16,12,39,0,1,0,3,1,0,1,0,0,0,1,0
48,5890,11,12,12,1,2,0,1,1,0,1,0,0,0,1,0
48,6090,15,12,12,6,2,0,3,1,0,1,0,0,0,1,1
48,6090,25,12,12,1,2,0,3,1,0,1,0,0,0,1,1
48,0,23,11,38,0,1,0,2,1,0,1,0,0,0,1,1
48,3347,27,12,21,0,1,0,3,1,0,1,0,0,0,1,1
48,0,19,12,12,6,2,0,4,2,0,2,0,0,0,1,0
48,0,21,12,38,0,1,0,1,1,0,1,0,0,0,1,0
48,0,27,12,14,0,1,0,1,10,0,10,0,0,0,1,0
48,0,17,12,12,6,3,0,1,1,0,1,0,0,0,1,0
48,0,13,12,19,0,1,0,2,10,0,10,0,0,0,1,1
48,0,24,12,42,0,1,0,2,1,0,1,0,0,0,1,0
48,0,21,12,8,0,1,0,2,1,0,1,23,0,0,1,0
48,330,21,12,14,0,1,0,3,1,0,1,0,0,0,1,0
48,0,21,12,12,6,3,0,1,1,0,1,0,0,0,2,0
48,0,7,12,12,2,1,0,1,2,0,2,0,0,0,1,0
48,3280,11,12,12,6,2,0,3,1,0,1,0,0,0,1,0
48,0,15,12,12,2,1,0,2,1,0,1,0,0,0,1,0
48,0,22,12,1,0,1,0,1,1,0,1,0,0,0,1,0
48,0,22,12,1,0,1,0,2,10,0,10,0,0,0,1,0
48,0,20,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,3280,3,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,6670,30,11,8,0,1,0,3,10,0,10,0,0,0,1,0
48,3280,23,12,12,1,1,0,1,1,0,1,0,0,0,1,0
48,1730,21,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,1730,22,12,39,0,1,0,3,1,0,1,0,0,0,1,1
48,0,29,12,25,0,3,0,3,1,0,1,0,0,0,1,0
48,0,4,12,53,0,1,0,2,10,0,10,0,0,0,1,1
48,0,23,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,4197,22,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,0,16,12,52,0,1,0,2,10,0,10,0,0,0,1,1
48,0,28,12,12,2,1,0,2,10,0,10,0,0,0,1,1
48,0,14,12,12,2,1,0,5,2,0,2,0,0,0,1,0
48,0,25,12,12,2,1,0,2,10,0,10,0,0,0,1,0
48,6110,26,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,0,22,12,12,1,3,0,1,1,0,1,0,0,0,1,0
48,2990,19,11,12,1,1,0,3,1,0,1,0,0,0,1,0
48,0,26,12,51,0,1,0,1,2,0,2,0,0,0,1,0
48,2190,23,12,8,0,2,0,1,1,0,1,0,0,0,1,0
48,3899,29,12,59,0,1,0,3,1,0,1,0,0,0,1,0
48,0,20,12,59,0,1,0,2,1,0,1,0,0,0,1,0
48,0,28,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,1840,22,12,24,0,1,0,3,1,0,1,0,0,0,1,1
48,0,29,12,12,6,3,0,3,1,0,1,0,0,0,1,0
48,0,26,12,12,2,1,0,1,2,0,2,0,0,0,5,0
48,330,30,12,1,0,1,0,3,10,0,10,0,0,0,1,1
48,0,29,12,8,0,1,0,2,10,0,10,0,0,0,1,0
48,0,26,12,12,6,1,0,1,2,0,2,0,0,0,1,0
48,1730,22,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,0,27,12,42,0,1,0,2,2,0,2,0,0,0,1,0
48,0,21,12,59,0,1,0,1,1,0,1,0,0,0,1,0
48,0,31,12,12,2,1,0,2,1,0,1,0,0,0,1,0
48,0,26,12,35,0,1,0,2,1,0,1,0,0,0,1,1
48,4140,17,12,12,1,1,0,2,10,0,10,0,0,0,1,0
48,2450,30,12,52,0,1,0,1,10,0,10,0,0,0,1,0
48,6880,26,12,12,2,1,0,1,1,0,1,0,0,0,1,0
48,0,25,12,8,0,1,0,2,5,0,5,0,0,0,1,0
48,0,31,12,12,6,2,0,3,1,0,1,0,0,0,1,1
48,1730,25,10,14,0,1,0,3,1,0,1,0,0,0,1,1
48,0,29,12,1,0,1,0,2,1,0,1,0,0,0,1,1
48,0,25,12,12,2,1,0,2,5,0,5,0,0,0,1,1
48,0,31,12,14,0,1,0,2,1,0,1,14,0,0,1,1
48,0,21,12,23,0,1,0,2,1,0,1,0,0,0,1,0
48,2110,16,12,12,1,1,0,1,1,0,1,0,0,0,2,1
48,1730,29,12,12,6,2,0,3,1,0,1,0,0,0,1,0
48,4197,26,12,12,6,2,0,3,2,0,2,0,0,0,1,1
48,7660,29,12,12,6,1,0,1,10,0,10,0,0,0,1,0
48,0,11,12,12,1,3,0,5,10,0,10,0,0,0,2,0
48,3340,31,12,25,0,1,1,1,2,0,2,0,0,0,1,0
48,1380,28,11,12,2,1,0,1,1,0,1,0,0,0,1,0
48,4310,29,12,12,6,1,0,1,1,0,1,0,0,0,1,0
48,3350,24,12,1,0,1,0,3,1,0,1,0,0,0,1,0
48,4290,25,12,31,0,1,0,3,1,0,1,0,0,0,1,0
48,0,24,12,12,2,3,0,1,10,0,10,0,0,0,1,0
48,4870,30,12,12,1,1,0,2,2,0,2,0,0,0,1,1
48,0,26,12,43,0,1,0,1,2,0,2,0,0,0,1,0
48,1730,30,12,58,0,1,0,2,1,0,1,20,0,0,1,0
48,364,30,12,8,0,1,0,2,2,0,2,0,0,0,1,0
48,7490,30,12,21,0,1,0,3,1,0,1,0,0,0,1,1
48,0,15,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,0,22,12,1,0,1,0,1,1,0,1,0,0,0,2,0
48,2860,15,12,9,0,1,0,2,1,0,1,0,0,0,1,0
48,0,31,12,12,1,1,0,2,1,0,1,0,0,0,2,0
48,0,26,12,12,6,1,0,1,2,0,2,0,0,0,3,0
48,0,24,12,12,6,2,0,1,10,0,10,0,0,0,1,0
48,0,17,12,38,0,1,0,1,1,0,1,0,0,0,1,0
48,0,18,12,12,1,1,2,1,5,0,5,3,0,0,1,0
48,3891,29,12,1,0,1,0,2,1,0,1,0,0,0,1,1
48,3280,14,12,44,0,2,0,1,1,0,1,0,0,0,1,1
48,0,24,12,1,0,1,0,2,10,0,10,0,0,0,1,0
48,5260,28,11,8,0,1,0,2,1,0,1,0,0,0,1,0
48,0,9,12,42,0,1,0,5,1,0,1,0,0,0,1,1
48,2590,28,12,1,0,2,0,3,1,0,1,14,0,0,1,0
48,3280,28,12,12,1,1,0,1,1,0,1,0,0,0,1,0
48,0,29,12,12,1,1,0,2,10,0,10,19,0,0,1,0
48,0,15,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,330,9,11,12,6,3,0,3,10,0,10,0,0,0,1,1
48,0,12,4,12,6,3,0,2,1,0,1,0,0,0,1,0
48,1260,30,7,1,0,3,0,1,1,0,1,0,0,0,1,0
48,2190,5,10,12,2,3,0,1,1,0,1,0,0,0,1,0
48,3280,14,10,12,6,2,0,3,1,0,1,0,0,0,1,2
48,5356,12,12,53,0,1,0,2,1,0,1,0,0,0,1,0
48,7190,19,12,12,6,3,0,1,1,0,1,0,0,0,1,0
48,330,27,11,8,0,1,4,1,1,0,1,16,20,0,1,0
48,940,29,12,33,0,1,0,1,1,0,1,0,0,0,1,0
48,1730,18,3,8,0,1,0,2,2,0,2,0,0,0,1,0
48,0,28,12,12,1,1,0,2,1,0,1,0,0,0,1,1
48,0,24,12,12,6,2,0,1,10,0,10,0,0,0,1,1
48,6380,21,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,0,24,12,1,0,1,0,2,1,0,1,0,0,0,1,0
48,0,23,12,12,1,1,0,3,1,0,1,14,0,0,1,0
48,830,28,12,12,6,1,0,2,1,0,1,0,0,0,1,0
48,0,25,12,42,0,1,0,2,1,0,1,0,0,0,1,0
48,3280,31,12,12,7,1,0,3,2,0,2,14,0,0,1,0
48,0,21,11,42,0,1,0,2,1,0,1,0,0,0,1,1
48,0,17,12,8,0,3,0,1,1,0,1,0,0,0,1,0
48,3280,6,5,12,6,2,0,3,1,0,1,20,0,0,1,1
48,0,18,12,12,1,1,0,2,1,0,1,0,0,0,1,0
48,4190,26,7,12,6,2,0,1,1,0,1,0,0,0,1,0
48,6720,31,10,8,0,1,0,2,1,0,1,0,0,0,1,0
48,3280,1,12,33,0,1,0,1,1,0,1,0,0,0,1,0
48,0,25,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,2570,6,10,42,0,1,0,3,1,0,1,0,0,0,1,0
48,4530,4,11,24,0,1,0,3,1,0,1,0,0,0,1,1
48,0,12,12,15,0,2,0,1,1,0,1,0,0,0,1,0
48,1510,16,12,33,0,2,0,1,10,0,10,0,0,0,1,0
48,6001,26,12,8,0,2,0,2,2,0,2,0,0,0,1,0
48,2190,29,12,25,0,1,0,3,4,0,4,19,23,0,1,0
48,7600,16,12,1,0,1,0,2,1,0,1,0,0,0,3,0
48,1890,16,12,38,0,1,0,2,1,0,1,0,0,0,1,0
48,0,13,12,8,0,1,0,2,2,0,2,0,0,0,1,0
48,3280,2,10,12,7,2,0,1,1,0,1,0,0,0,1,0
48,3280,29,12,14,0,1,0,3,10,0,10,0,0,0,1,0
48,3280,8,12,8,0,1,0,3,1,0,1,0,0,0,1,0
48,2450,17,11,8,0,3,0,2,1,0,1,0,0,0,1,0
48,2450,20,11,14,0,1,0,3,1,0,1,0,0,0,1,0
48,2450,28,11,12,1,1,0,3,1,0,1,0,0,0,1,0
48,2450,2,12,12,6,3,0,1,1,0,1,0,0,0,2,0
48,2450,18,12,1,0,1,0,2,1,0,1,0,0,0,1,0
48,2450,18,12,12,6,2,0,1,1,0,1,0,0,0,1,0
48,2450,23,12,59,0,1,0,2,1,0,1,0,0,0,1,1
48,2450,24,12,8,0,1,0,2,1,0,1,0,0,0,1,0
48,6090,31,12,52,0,1,0,3,1,0,1,0,0,0,1,0
48,6970,31,12,12,6,1,0,1,2,0,2,0,0,0,1,0
48,3280,28,12,43,0,1,0,1,1,0,1,0,0,0,1,0
48,885,29,10,12,2,1,0,1,1,0,1,0,0,0,1,0
48,4822,8,11,1,0,1,0,5,1,0,1,0,0,0,2,0
48,6090,26,11,8,0,2,0,3,1,0,1,0,0,0,1,0
48,0,7,1,32,0,1,0,1,2,0,2,0,0,0,1,1
48,2450,23,12,25,0,1,0,3,10,0,10,0,0,0,1,1
48,2450,29,10,8,0,1,0,2,1,0,1,0,0,0,1,0
48,2450,17,11,12,7,1,0,3,1,0,1,0,0,0,1,0
48,2160,2,5,1,0,1,0,2,1,0,1,0,0,0,1,1
48,2450,30,11,8,0,1,0,3,1,0,1,19,0,0,1,0
48,0,25,7,33,0,1,0,1,1,0,1,0,0,0,1,0
48,2450,8,12,12,7,1,0,2,10,0,10,0,0,0,2,1
48,5280,2,11,12,6,1,0,3,1,0,1,0,0,0,2,0
48,7210,26,12,8,0,2,0,3,2,0,2,0,0,0,1,0
48,3570,13,11,12,1,1,1,2,1,0,1,0,0,0,1,1
48,3920,20,9,12,6,1,4,1,1,0,1,0,0,0,1,0
48,330,10,10,8,0,1,0,3,1,0,1,0,0,0,1,0
48,2450,26,9,8,0,1,0,2,10,0,10,0,0,0,1,0
49,2010,8,1,12,2,1,0,3,10,0,10,0,0,0,1,1
49,1120,8,1,8,0,1,0,2,1,0,1,0,0,0,1,0
49,1260,2,1,10,0,1,0,1,1,0,1,0,0,0,1,0
49,150,11,1,20,0,1,0,3,10,0,10,0,0,0,1,0
49,865,11,1,8,0,1,0,6,10,0,10,0,0,0,1,0
49,1700,22,1,12,7,2,0,1,1,0,1,0,0,0,1,0
49,1860,16,1,8,0,1,0,2,1,0,1,0,0,0,1,0
49,0,15,1,12,2,1,0,1,1,0,1,0,0,0,1,1
49,1670,21,1,8,0,1,0,2,1,0,1,0,0,0,1,0
49,40,18,1,12,6,2,0,3,1,0,1,14,0,0,1,0
49,2010,28,1,1,0,1,0,2,1,0,1,0,0,0,1,1
49,2113,31,1,12,1,1,0,1,10,0,10,0,0,0,1,0
49,1630,14,2,12,1,2,0,1,10,0,10,0,0,0,1,0
49,40,18,2,33,0,1,0,3,1,0,1,0,0,0,1,1
49,1940,18,2,31,0,2,0,1,10,0,10,0,0,0,1,0
49,2113,11,2,12,11,1,0,1,10,0,10,0,0,0,1,1
49,9997,12,2,30,0,1,0,1,1,0,1,0,0,0,1,1
49,660,26,2,32,0,1,0,1,1,0,1,0,0,0,1,0
49,410,3,3,1,0,1,0,1,10,0,10,0,0,0,1,1
49,1350,7,3,12,6,3,0,1,1,0,1,0,0,0,1,0
49,1560,7,3,24,0,1,0,1,1,0,1,0,0,0,2,1
49,1020,10,3,1,0,1,0,2,1,0,1,0,0,0,1,1
49,390,3,3,14,0,1,0,2,10,0,10,23,19,0,1,0
49,1700,15,3,30,0,1,0,1,2,0,2,0,0,0,1,0
49,692,12,3,12,6,2,0,3,1,0,1,0,0,0,1,0
49,2113,21,2,12,8,1,0,3,1,0,1,0,0,0,1,0
49,1840,16,3,25,0,1,0,2,10,0,10,14,0,0,1,0
49,620,20,3,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1170,3,3,8,0,1,0,2,10,0,10,0,0,0,1,0
49,1700,4,2,25,0,1,0,3,10,0,10,0,0,0,1,1
49,760,15,3,12,6,1,0,1,2,0,2,0,0,0,1,0
49,1925,16,3,31,0,1,0,1,1,0,1,0,0,0,1,0
49,1500,31,1,12,2,1,0,1,1,0,1,0,0,0,1,0
49,9997,29,3,33,0,1,0,3,1,0,1,0,0,0,1,1
49,9997,20,3,12,2,2,0,1,1,0,1,0,0,0,1,0
49,1820,17,3,8,0,1,0,3,10,0,10,0,0,0,1,0
49,1700,26,3,25,0,1,0,2,1,0,1,14,0,0,1,1
49,1120,18,2,20,0,1,0,1,10,0,10,0,0,0,1,0
49,860,6,2,8,0,1,0,3,1,0,1,0,0,0,1,0
49,685,9,4,12,6,2,0,1,1,0,1,0,0,0,1,0
49,1710,24,3,25,0,1,0,3,1,0,1,0,0,0,1,1
49,2130,6,4,1,0,3,0,2,99,0,99,0,0,0,1,1
49,260,5,4,33,0,2,0,1,1,0,1,0,0,0,1,0
49,1770,21,4,12,6,2,0,1,1,0,1,0,0,0,1,0
49,363,28,3,1,0,1,0,1,1,0,1,0,0,0,2,0
49,1800,22,4,12,6,3,0,5,1,0,1,0,0,0,1,0
49,1924,28,4,1,0,1,0,5,1,0,1,0,0,0,1,0
49,1560,23,2,12,6,1,0,1,4,0,4,0,0,0,1,0
49,1630,16,1,59,0,1,0,1,1,0,1,0,0,0,1,0
49,1350,24,4,19,0,1,0,1,1,0,1,0,0,0,1,0
49,95,20,1,10,0,1,0,1,4,0,4,0,0,0,1,1
49,245,22,4,1,0,1,0,1,1,0,1,0,0,0,1,1
49,1700,25,3,12,6,2,0,1,4,0,4,0,0,0,1,0
49,1090,28,4,1,0,1,0,1,10,0,10,14,0,0,1,0
49,1560,16,3,8,0,3,0,1,1,0,1,0,0,0,1,0
49,1350,2,5,55,6,98,0,1,2,0,2,0,0,0,1,0
49,140,27,4,40,0,1,0,3,1,0,1,0,0,0,1,1
49,2100,12,5,18,0,1,1,2,1,0,1,0,0,0,1,1
49,1924,15,5,12,2,2,0,3,2,0,2,0,0,0,1,1
49,2050,10,5,38,0,1,0,1,1,0,1,0,0,0,1,0
49,9997,13,4,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1880,24,4,35,0,1,0,2,10,0,10,0,0,0,1,0
49,359,26,3,12,1,1,0,4,10,0,10,0,0,0,1,0
49,359,9,5,35,0,1,0,1,1,0,1,0,0,0,1,0
49,9997,14,5,12,6,2,0,3,1,0,1,0,0,0,1,0
49,1940,27,5,1,0,1,0,2,1,0,1,0,0,0,1,0
49,1640,12,5,12,6,1,0,1,10,0,10,0,0,0,1,0
49,830,21,5,12,6,1,0,1,10,0,10,0,0,0,1,0
49,2113,27,5,8,0,1,0,2,1,0,1,0,0,0,1,0
49,1390,17,5,25,0,1,0,1,1,0,1,0,0,0,1,0
49,1350,4,6,1,0,1,0,2,1,0,1,0,0,0,1,0
49,190,24,5,12,6,4,0,2,1,0,1,0,0,0,1,0
49,638,25,5,12,6,3,0,1,1,0,1,0,0,0,1,0
49,45,25,5,55,8,1,0,1,1,0,1,0,0,0,1,0
49,620,4,6,35,0,1,0,1,1,0,1,0,0,0,1,0
49,1924,1,6,12,1,2,0,2,1,0,1,0,0,0,1,1
49,1590,22,5,31,0,1,4,1,10,0,10,0,0,0,1,0
49,990,17,4,12,6,2,0,3,10,0,10,0,0,0,1,1
49,1700,19,5,12,1,1,0,1,1,0,1,0,0,0,1,0
49,1840,8,5,1,0,1,0,8,1,0,1,0,0,0,1,0
49,2113,27,2,8,0,1,0,3,1,0,1,0,0,0,1,0
49,1400,2,6,12,1,3,0,1,1,0,1,0,0,0,2,0
49,1800,6,6,12,6,2,0,3,1,0,1,0,0,0,1,0
49,1350,5,6,12,1,1,0,1,1,0,1,0,0,0,1,0
49,9898,12,6,1,0,4,0,1,1,0,1,0,0,0,1,0
49,210,8,6,12,2,1,0,1,1,0,1,0,0,0,1,0
49,700,14,6,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1700,8,6,8,0,1,0,1,1,0,1,0,0,0,1,0
49,2113,13,6,8,0,1,0,3,1,0,1,0,0,0,1,0
49,430,9,6,1,0,1,0,1,1,0,1,0,0,0,1,1
49,9997,12,6,12,1,1,0,1,1,0,1,0,0,0,1,0
49,1223,25,5,57,0,1,0,1,1,0,1,0,0,0,1,1
49,9997,27,6,45,0,1,4,2,1,0,1,0,0,0,1,0
49,1820,16,6,12,1,1,0,1,1,0,1,0,0,0,1,0
49,1740,19,6,12,2,1,0,5,1,0,1,0,0,0,3,0
49,1560,15,4,12,1,2,0,1,1,0,1,0,0,0,1,0
49,1730,30,6,12,6,1,0,1,1,0,1,0,0,0,1,0
49,1780,23,6,1,0,1,0,2,1,0,1,0,0,0,1,0
49,320,18,6,9,0,1,0,1,1,0,1,0,0,0,1,0
49,1350,10,7,8,0,3,0,3,1,0,1,0,0,0,1,0
49,1560,3,7,8,0,1,0,3,1,0,1,0,0,0,1,0
49,1560,19,5,12,6,2,0,1,1,0,1,0,0,0,1,0
49,1600,7,6,8,0,2,0,1,1,0,1,0,0,0,1,0
49,2113,17,5,12,1,1,0,1,10,0,10,0,0,0,1,0
49,1560,16,7,31,0,1,0,3,1,0,1,0,0,0,1,0
49,1860,21,6,52,0,1,0,2,1,0,1,0,0,0,1,0
49,1865,27,6,12,6,2,0,1,1,0,1,0,0,0,1,1
49,1755,1,6,45,0,1,1,1,1,0,1,0,0,0,1,1
49,460,28,2,12,2,1,0,1,1,0,1,0,0,0,2,0
49,9999,22,7,1,0,1,0,2,1,0,1,0,0,0,1,0
49,1670,22,7,8,0,1,0,1,1,0,1,0,0,0,1,0
49,1670,24,7,25,0,1,0,1,1,0,1,0,0,0,1,0
49,633,19,7,1,0,1,0,1,1,0,1,0,0,0,3,0
49,1924,29,7,30,0,1,0,1,1,0,1,0,0,0,1,0
49,610,17,7,12,2,1,0,1,10,0,10,0,0,0,1,0
49,2100,14,7,93,0,1,0,3,1,0,1,0,0,0,1,1
49,9997,31,7,12,2,1,0,1,1,0,1,0,0,0,1,0
49,1090,28,7,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1050,10,7,25,0,1,0,1,1,0,1,0,0,0,1,1
49,650,29,6,12,2,1,0,1,1,0,1,0,0,0,2,0
49,350,20,7,12,2,1,0,1,1,0,1,0,0,0,2,0
49,2113,11,4,41,0,99,0,9,99,0,99,0,0,0,1,0
49,620,22,7,12,1,1,0,1,1,0,1,0,0,0,1,0
49,1860,9,8,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1700,11,8,12,6,2,0,1,1,0,1,0,0,0,1,0
49,1840,27,7,12,2,2,0,1,1,0,1,0,0,0,1,0
49,896,2,8,1,0,1,0,1,1,0,1,0,0,0,1,0
49,830,2,8,12,1,1,0,1,1,0,1,0,0,0,2,1
49,40,13,7,12,6,2,0,1,10,0,10,0,0,0,1,1
49,361,16,8,42,0,1,0,1,1,0,1,0,0,0,1,0
49,1320,12,8,20,0,1,0,2,1,0,1,0,0,0,1,1
49,1690,1,8,38,0,1,0,1,10,0,10,0,0,0,1,0
49,1020,29,7,12,2,3,0,1,1,0,1,0,0,0,1,0
49,2100,25,7,17,0,3,0,3,1,0,1,0,0,0,1,1
49,1840,22,7,12,2,1,0,1,1,0,1,0,0,0,1,0
49,1625,11,8,34,0,1,0,1,1,0,1,0,0,0,2,0
49,1780,17,8,31,0,1,0,1,1,0,1,0,0,0,1,0
49,1680,19,8,1,0,2,0,1,1,0,1,0,0,0,1,0
49,90,20,8,5,0,1,2,1,10,0,10,0,0,0,1,0
49,2113,4,8,1,0,1,0,3,1,0,1,0,0,0,2,1
49,998,8,8,12,6,3,0,1,1,0,1,0,0,0,1,0
49,1700,9,8,1,0,1,0,1,1,0,1,0,0,0,1,1
49,1450,18,8,12,7,1,0,1,1,0,1,0,0,0,1,0
49,2113,29,8,8,0,1,0,3,1,0,1,0,0,0,1,0
49,190,26,8,43,0,1,0,1,1,0,1,0,0,0,1,0
49,1700,19,8,8,0,1,0,2,1,0,1,0,0,0,1,0
49,2116,12,8,25,0,1,0,2,1,0,1,0,0,0,1,1
49,940,8,9,55,6,2,0,1,1,0,1,0,0,0,1,0
49,885,26,8,34,0,1,0,1,10,0,10,0,0,0,1,1
49,1900,5,9,12,6,3,0,1,1,0,1,0,0,0,1,0
49,1630,25,5,1,0,2,0,1,1,0,1,0,0,0,1,0
49,1800,8,9,33,0,1,0,1,1,0,1,0,0,0,1,1
49,2095,24,4,34,0,1,0,1,1,0,1,0,0,0,1,0
49,1840,16,8,1,0,1,0,1,1,0,1,0,0,0,1,0
49,1560,26,8,1,0,2,0,1,10,0,10,0,0,0,1,1
49,2113,13,8,1,0,1,0,2,1,0,1,0,0,0,1,0
49,1710,4,7,8,0,1,0,3,1,0,1,0,0,0,1,0
49,1840,21,8,1,0,1,0,1,10,0,10,0,0,0,1,0
49,1700,15,9,8,0,1,0,1,1,0,1,0,0,0,1,0
49,1560,17,7,25,0,1,0,3,1,0,1,0,0,0,1,0
49,990,2,9,12,6,2,0,2,1,0,1,0,0,0,1,1
49,9999,12,9,38,0,1,0,2,1,0,1,0,0,0,1,0
49,1630,17,9,15,0,1,0,1,1,0,1,0,0,0,1,0
49,1390,4,8,12,6,3,0,3,1,0,1,0,0,0,1,0
49,1820,25,9,8,0,2,0,2,1,0,1,0,0,0,1,0
49,9997,15,9,1,0,1,0,2,1,0,1,0,0,0,1,1
49,1067,11,9,12,7,1,0,1,1,0,1,14,0,0,1,0
49,2085,28,9,1,0,1,0,1,10,0,10,0,0,0,1,1
49,2100,8,10,1,0,1,0,2,1,0,1,0,0,0,1,0
49,1820,3,10,12,8,1,0,3,1,0,1,0,0,0,1,0
49,190,29,9,35,0,1,0,1,1,0,1,0,0,0,1,0
49,1800,16,8,12,2,2,0,5,1,0,1,0,0,0,1,0
49,885,27,9,12,6,1,0,1,1,0,1,0,0,0,1,0
49,910,8,10,9,0,3,0,2,1,0,1,0,0,0,1,1
49,260,15,10,12,6,2,0,3,1,0,1,0,0,0,1,0
49,990,23,7,8,0,1,0,6,1,0,1,0,0,0,1,0
49,45,2,8,12,2,1,0,1,1,0,1,0,0,0,1,1
49,990,29,9,12,6,2,0,1,1,0,1,0,0,0,1,0
49,1350,28,9,40,0,1,0,1,1,0,1,0,0,0,1,0
49,1350,4,9,55,6,2,0,3,1,0,1,0,0,0,1,0
49,1860,5,10,12,2,1,0,1,1,0,1,0,0,0,1,0
49,9997,15,10,12,2,1,0,1,1,0,1,0,0,0,1,0
49,460,14,10,33,0,1,0,3,1,0,1,0,0,0,1,1
49,1760,14,10,11,0,1,0,1,10,0,10,0,0,0,1,0
49,712,6,9,8,0,1,0,2,1,0,1,0,0,0,1,0
49,650,8,9,8,0,1,0,2,1,0,1,0,0,0,1,0
49,1840,4,10,12,6,1,0,1,2,0,2,0,0,0,1,1
49,685,30,9,32,0,3,0,6,99,0,99,0,0,0,3,1
49,1205,21,7,1,0,1,0,1,2,0,2,0,0,0,1,0
49,350,18,10,12,2,1,0,2,1,0,1,0,0,0,1,0
